gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
RXRA,3,512,0.5859375,87,17.159763313609467
ING1,3,512,0.5859375,122,24.06311637080868
SOX17,3,512,0.5859375,58,11.439842209072978
RUNX1,3,512,0.5859375,61,12.03155818540434
RECQL4,3,512,0.5859375,118,23.274161735700197
RAP1GDS1,3,512,0.5859375,101,19.92110453648915
FUS,3,512,0.5859375,36,7.100591715976331
EPHB4,3,512,0.5859375,168,33.13609467455622
PTPRO,3,512,0.5859375,73,14.398422090729785
ROBO1,3,512,0.5859375,47,9.270216962524655
VAV2,3,512,0.5859375,87,17.159763313609467
PRKD2,3,512,0.5859375,278,54.83234714003945
ZNF750,3,512,0.5859375,68,13.41222879684418
PPP2R2A,3,512,0.5859375,57,11.242603550295858
SLFN11,3,512,0.5859375,40,7.889546351084813
FLT3,3,512,0.5859375,134,26.429980276134124
RPS6KB1,3,512,0.5859375,47,9.270216962524655
SAMD9L,3,512,0.5859375,159,31.360946745562128
REV3L,3,512,0.5859375,75,14.792899408284024
CTNND1,3,512,0.5859375,65,12.82051282051282
ERC1,3,512,0.5859375,88,17.357001972386588
DNM2,3,512,0.5859375,136,26.82445759368836
ERCC2,3,512,0.5859375,277,54.63510848126233
ERCC4,3,512,0.5859375,32,6.31163708086785
PGR,3,512,0.5859375,89,17.554240631163708
PIK3CD,3,512,0.5859375,214,42.209072978303745
MARK2,3,512,0.5859375,70,13.806706114398423
CCAR1,3,512,0.5859375,106,20.907297830374755
CSPG4,3,512,0.5859375,64,12.6232741617357
RASA2,3,512,0.5859375,40,7.889546351084813
CASP8,3,512,0.5859375,35,6.903353057199212
U2AF2,3,512,0.5859375,297,58.57988165680473
CBLC,3,512,0.5859375,274,54.043392504930964
IRF4,3,512,0.5859375,62,12.22879684418146
PMS2,3,512,0.5859375,127,25.04930966469428
POT1,3,512,0.5859375,179,35.30571992110454
FGF5,3,512,0.5859375,102,20.118343195266274
POLD1,3,512,0.5859375,282,55.62130177514793
FBXO31,3,512,0.5859375,50,9.861932938856016
COL3A1,3,512,0.5859375,34,6.70611439842209
JARID2,3,512,0.5859375,48,9.467455621301776
NONO,3,512,0.5859375,118,23.274161735700197
FLT1,3,512,0.5859375,132,26.035502958579883
RAC2,3,512,0.5859375,86,16.962524654832347
PRDM14,3,512,0.5859375,64,12.6232741617357
AURKA,3,512,0.5859375,52,10.256410256410255
CHD7,3,512,0.5859375,60,11.834319526627219
MIB2,3,512,0.5859375,210,41.42011834319527
FZR1,3,512,0.5859375,137,27.021696252465482
PTPRS,3,512,0.5859375,136,26.82445759368836
KCNJ5,3,512,0.5859375,106,20.907297830374755
PAK5,3,512,0.5859375,0,0.0
FMN2,3,512,0.5859375,62,12.22879684418146
PEG3,3,512,0.5859375,296,58.38264299802761
PCM1,3,512,0.5859375,60,11.834319526627219
NRAS,3,512,0.5859375,198,39.053254437869825
PER1,3,512,0.5859375,40,7.889546351084813
MS4A1,3,512,0.5859375,68,13.41222879684418
PLEC,3,512,0.5859375,118,23.274161735700197
IL21R,3,512,0.5859375,35,6.903353057199212
CBLB,3,512,0.5859375,44,8.678500986193294
CBFA2T3,3,512,0.5859375,51,10.059171597633137
SMC3,3,512,0.5859375,127,25.04930966469428
NCOA4,3,512,0.5859375,105,20.710059171597635
CCND1,3,512,0.5859375,75,14.792899408284024
CCR7,3,512,0.5859375,41,8.086785009861932
