gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
NBN,0,125,0.0,104,83.87096774193549
NBEA,0,125,0.0,97,78.2258064516129
NACA,0,125,0.0,78,62.903225806451616
NAB2,0,125,0.0,78,62.903225806451616
NR2F2,0,125,0.0,67,54.03225806451613
NPM1,0,125,0.0,82,66.12903225806451
NONO,0,125,0.0,38,30.64516129032258
ETV6,0,125,0.0,121,97.58064516129032
ETV5,0,125,0.0,56,45.16129032258064
ETV4,0,125,0.0,56,45.16129032258064
ETV1,0,125,0.0,108,87.09677419354838
ETNK1,0,125,0.0,121,97.58064516129032
ESR1,0,125,0.0,33,26.61290322580645
ERG,0,125,0.0,107,86.29032258064517
ERCC5,0,125,0.0,94,75.80645161290323
ERCC4,0,125,0.0,54,43.54838709677419
ERCC3,0,125,0.0,40,32.25806451612903
ERCC2,0,125,0.0,68,54.83870967741935
ERBB4,0,125,0.0,45,36.29032258064516
ERBB3,0,125,0.0,78,62.903225806451616
PABPC1,0,125,0.0,102,82.25806451612904
P2RY8,0,125,0.0,41,33.064516129032256
OMD,0,125,0.0,61,49.193548387096776
OLIG2,0,125,0.0,106,85.48387096774194
NUTM2D,0,125,0.0,63,50.806451612903224
NUTM1,0,125,0.0,71,57.25806451612904
NUP98,0,125,0.0,91,73.38709677419355
NUP214,0,125,0.0,58,46.774193548387096
NTRK3,0,125,0.0,67,54.03225806451613
NTRK2,0,125,0.0,61,49.193548387096776
NTRK1,0,125,0.0,60,48.38709677419355
NT5C2,0,125,0.0,64,51.61290322580645
NSD3,0,125,0.0,0,0.0
NSD2,0,125,0.0,0,0.0
NRG1,0,125,0.0,104,83.87096774193549
NR4A3,0,125,0.0,61,49.193548387096776
PHF6,0,125,0.0,37,29.838709677419356
PER1,0,125,0.0,67,54.03225806451613
PDGFRB,0,125,0.0,83,66.93548387096774
PDGFRA,0,125,0.0,84,67.74193548387096
PDGFB,0,125,0.0,71,57.25806451612904
PDE4DIP,0,125,0.0,61,49.193548387096776
PDCD1LG2,0,125,0.0,68,54.83870967741935
