gene,mutation_count,sample_count,mutation_percentage
ZNF780A,7,408,1.715686274509804
POLD1,7,408,1.715686274509804
SLC45A3,7,408,1.715686274509804
SPOP,7,408,1.715686274509804
SMARCD1,7,408,1.715686274509804
EPHB4,7,408,1.715686274509804
ERC1,7,408,1.715686274509804
COP1,7,408,1.715686274509804
PRKACA,7,408,1.715686274509804
EZH2,7,408,1.715686274509804
FANCC,7,408,1.715686274509804
SGK1,7,408,1.715686274509804
SIX1,7,408,1.715686274509804
IRF2,7,408,1.715686274509804
PIK3R3,7,408,1.715686274509804
H2BC8,7,408,1.715686274509804
GABRA6,7,408,1.715686274509804
MLLT3,7,408,1.715686274509804
CUL3,7,408,1.715686274509804
CYP2C8,7,408,1.715686274509804
SAMHD1,7,408,1.715686274509804
LSM14A,7,408,1.715686274509804
PCM1,7,408,1.715686274509804
LATS2,7,408,1.715686274509804
LCP1,7,408,1.715686274509804
MAP3K7,7,408,1.715686274509804
PAX7,7,408,1.715686274509804
TBL1XR1,7,408,1.715686274509804
PHF6,7,408,1.715686274509804
KDM5C,7,408,1.715686274509804
RRN3,7,408,1.715686274509804
ELN,7,408,1.715686274509804
ZBTB7A,7,408,1.715686274509804
MSI2,7,408,1.715686274509804
MRTFA,7,408,1.715686274509804
MPL,7,408,1.715686274509804
MN1,7,408,1.715686274509804
ZBTB16,7,408,1.715686274509804
RASA1,7,408,1.715686274509804
CCND1,7,408,1.715686274509804
TMPRSS2,7,408,1.715686274509804
DAZAP1,7,408,1.715686274509804
CASR,7,408,1.715686274509804
CD19,7,408,1.715686274509804
FBXW2,7,408,1.715686274509804
TLE4,7,408,1.715686274509804
STAT2,7,408,1.715686274509804
REL,7,408,1.715686274509804
SQSTM1,7,408,1.715686274509804
ACSL6,6,408,1.4705882352941175
AR,6,408,1.4705882352941175
SFRP2,6,408,1.4705882352941175
PAK5,6,408,1.4705882352941175
QKI,6,408,1.4705882352941175
RAF1,6,408,1.4705882352941175
WWTR1,6,408,1.4705882352941175
WT1,6,408,1.4705882352941175
GNB1,6,408,1.4705882352941175
YAP1,6,408,1.4705882352941175
XPC,6,408,1.4705882352941175
HFE,6,408,1.4705882352941175
NCOA4,6,408,1.4705882352941175
TRIM33,6,408,1.4705882352941175
TSHR,6,408,1.4705882352941175
WWP1,6,408,1.4705882352941175
DKK3,6,408,1.4705882352941175
GPHN,6,408,1.4705882352941175
INHBA,6,408,1.4705882352941175
HDAC1,6,408,1.4705882352941175
TRAF2,6,408,1.4705882352941175
TAP1,6,408,1.4705882352941175
VTCN1,6,408,1.4705882352941175
